Item0   Comp FAIL! error percent: 86.263736%, golden result: 182.000000, dut result: 25.000000
Item1   Comp FAIL! error percent: 13300.000000%, golden result: 1.000000, dut result: 134.000000
Item0   Comp FAIL! error percent: 19600.000000%, golden result: 1.000000, dut result: 197.000000
Item1   Comp FAIL! error percent: 13700.000000%, golden result: 1.000000, dut result: 138.000000
Item0   Comp FAIL! error percent: 13000.000000%, golden result: 1.000000, dut result: 131.000000
Item1   Comp FAIL! error percent: 8300.000000%, golden result: 1.000000, dut result: 84.000000
Item0   Comp FAIL! error percent: 9400.000000%, golden result: 1.000000, dut result: 95.000000
Item1   Comp FAIL! error percent: 17400.000000%, golden result: 1.000000, dut result: 175.000000
Item0   Comp FAIL! error percent: 12000.000000%, golden result: 1.000000, dut result: 121.000000
Item1   Comp FAIL! error percent: 18600.000000%, golden result: 1.000000, dut result: 187.000000
Item0   Comp FAIL! error percent: 15600.000000%, golden result: 1.000000, dut result: 157.000000
Item1   Comp FAIL! error percent: 11700.000000%, golden result: 1.000000, dut result: 118.000000
Item0   Comp FAIL! error percent: 16500.000000%, golden result: 1.000000, dut result: 166.000000
Item1   Comp FAIL! error percent: 11900.000000%, golden result: 1.000000, dut result: 120.000000
Item0   Comp FAIL! error percent: 12600.000000%, golden result: 1.000000, dut result: 127.000000
Item1   Comp FAIL! error percent: 22200.000000%, golden result: 1.000000, dut result: 223.000000
Item0   Comp FAIL! error percent: 18300.000000%, golden result: 1.000000, dut result: 184.000000
Item1   Comp FAIL! error percent: 12800.000000%, golden result: 1.000000, dut result: 129.000000
Item0   Comp FAIL! error percent: 15100.000000%, golden result: 1.000000, dut result: 152.000000
Item1   Comp FAIL! error percent: 11100.000000%, golden result: 1.000000, dut result: 112.000000
Item0   Comp FAIL! error percent: 17600.000000%, golden result: 1.000000, dut result: 177.000000
Item1   Comp FAIL! error percent: 19900.000000%, golden result: 1.000000, dut result: 200.000000
Item0   Comp FAIL! error percent: 15900.000000%, golden result: 1.000000, dut result: 160.000000
Item1   Comp FAIL! error percent: 15500.000000%, golden result: 1.000000, dut result: 156.000000
Item0   Comp FAIL! error percent: 11800.000000%, golden result: 1.000000, dut result: 119.000000
Item1   Comp FAIL! error percent: 15600.000000%, golden result: 1.000000, dut result: 157.000000
Item0   Comp FAIL! error percent: 12500.000000%, golden result: 1.000000, dut result: 126.000000
Item1   Comp FAIL! error percent: 16800.000000%, golden result: 1.000000, dut result: 169.000000
Item0   Comp FAIL! error percent: 13600.000000%, golden result: 1.000000, dut result: 137.000000
Item1   Comp FAIL! error percent: 17200.000000%, golden result: 1.000000, dut result: 173.000000
Item0   Comp FAIL! error percent: 15100.000000%, golden result: 1.000000, dut result: 152.000000
Item1   Comp FAIL! error percent: 16000.000000%, golden result: 1.000000, dut result: 161.000000
Item0   Comp FAIL! error percent: 19500.000000%, golden result: 1.000000, dut result: 196.000000
Item1   Comp FAIL! error percent: 9900.000000%, golden result: 1.000000, dut result: 100.000000
Item0   Comp FAIL! error percent: 10400.000000%, golden result: 1.000000, dut result: 105.000000
Item1   Comp FAIL! error percent: 14700.000000%, golden result: 1.000000, dut result: 148.000000
Item0   Comp FAIL! error percent: 17100.000000%, golden result: 1.000000, dut result: 172.000000
Item1   Comp FAIL! error percent: 20300.000000%, golden result: 1.000000, dut result: 204.000000
Item0   Comp FAIL! error percent: 9200.000000%, golden result: 1.000000, dut result: 93.000000
Item1   Comp FAIL! error percent: 14600.000000%, golden result: 1.000000, dut result: 147.000000
Item0   Comp FAIL! error percent: 12600.000000%, golden result: 1.000000, dut result: 127.000000
Item1   Comp FAIL! error percent: 12900.000000%, golden result: 1.000000, dut result: 130.000000
Item0   Comp FAIL! error percent: 17300.000000%, golden result: 1.000000, dut result: 174.000000
Item1   Comp FAIL! error percent: 14700.000000%, golden result: 1.000000, dut result: 148.000000
Item0   Comp FAIL! error percent: 12200.000000%, golden result: 1.000000, dut result: 123.000000
Item1   Comp FAIL! error percent: 12700.000000%, golden result: 1.000000, dut result: 128.000000
Item0   Comp FAIL! error percent: 11500.000000%, golden result: 1.000000, dut result: 116.000000
Item1   Comp FAIL! error percent: 17300.000000%, golden result: 1.000000, dut result: 174.000000
